ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
175,Left PO parietal operculum,0.0,0.0,0.0
176,Right PoG postcentral gyrus,0.0,0.0,0.0
177,Left PoG postcentral gyrus,0.0,0.0,0.0
182,Right PrG precentral gyrus,0.0,0.0,0.0
183,Left PrG precentral gyrus,0.0,0.0,0.0
184,Right PT planum temporale,0.0,0.0,0.0
185,Left PT planum temporale,0.0,0.0,0.0
186,Right SCA subcallosal area,0.0,0.0,0.0
179,Left POrG posterior orbital gyrus,0.0,0.0,0.0
180,Right PP planum polare,0.0,0.0,0.0
181,Left PP planum polare,0.0,0.0,0.0
191,Left SFG superior frontal gyrus,0.0,0.0,0.0
190,Right SFG superior frontal gyrus,0.0,0.0,0.0
187,Left SCA subcallosal area,0.0,0.0,0.0
192,Right SMC supplementary motor cortex,0.0,0.0,0.0
196,Right SOG superior occipital gyrus,0.0,0.0,0.0
193,Left SMC supplementary motor cortex,0.0,0.0,0.0
194,Right SMG supramarginal gyrus,0.0,0.0,0.0
195,Left SMG supramarginal gyrus,0.0,0.0,0.0
199,Left SPL superior parietal lobule,0.0,0.0,0.0
198,Right SPL superior parietal lobule,0.0,0.0,0.0
197,Left SOG superior occipital gyrus,0.0,0.0,0.0
201,Left STG superior temporal gyrus,0.0,0.0,0.0
204,Right TrIFG triangular part of the inferior frontal gyrus,0.0,0.0,0.0
205,Left TrIFG triangular part of the inferior frontal gyrus,0.0,0.0,0.0
206,Right TTG transverse temporal gyrus,0.0,0.0,0.0
207,Left TTG transverse temporal gyrus,0.0,0.0,0.0
